Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
6.46241040,385619.56360707,-1545.02833536,755.41016708,-1.50443174,-0.37614549,0.52505877
6.46374396,385443.10849671,-1580.16291607,811.85278285,-1.55583099,-0.23318499,0.45382684
6.46507751,385261.66831942,-1598.66705311,859.80627383,-1.59088641,-0.08772428,0.37783105
6.46641107,385077.14955081,-1600.34079822,898.76704682,-1.60922175,0.05870363,0.29786544
6.46774462,384891.49187784,-1585.16166828,928.32553013,-1.61063734,0.20455402,0.21476657
6.46907818,384706.64770151,-1553.28505099,948.17056848,-1.59511241,0.34828685,0.12940472
6.47041174,384524.56147096,-1505.04270893,958.09277935,-1.56280567,0.48838333,0.04267465
6.47174529,384347.14907291,-1440.93939353,957.98683214,-1.51405381,0.62336217,-0.04451386
6.47307885,384176.27750141,-1361.64759942,947.85262149,-1.44936809,0.75179555,-0.13124568
6.47441240,384013.74503022,-1268.00051291,927.79532022,-1.36942907,0.87232448,-0.21661013
6.47574596,383861.26210605,-1160.98322745,898.02430835,-1.27507937,0.98367349,-0.29971065
6.47707951,383720.43317300,-1041.72232006,858.85098857,-1.16731474,1.08466436,-0.37967444
6.47841307,383592.73962878,-911.47390111,810.68551046,-1.04727338,1.17422886,-0.45566177
6.47974662,383479.52410062,-771.61026780,754.03243862,-0.91622374,1.25142023,-0.52687495
6.48108018,383381.97621369,-623.60530799,689.48541202,-0.77555084,1.31542338,-0.59256688
6.48241374,383301.12000839,-469.01881486,617.72085288,-0.62674132,1.36556356,-0.65204896
6.48374729,383237.80314249,-309.47988638,539.49079520,-0.47136747,1.40131357,-0.70469847
6.48508085,383192.68799558,-146.66959222,455.61491167,-0.31107021,1.42229927,-0.74996507
6.48641440,383166.24476806,17.69689952,366.97182807,-0.14754152,1.42830340,-0.78737667
6.48774796,383158.74664774,181.88853968,274.48982074,0.01749385,1.41926775,-0.81654426
6.48908151,383170.26708869,344.17675904,179.13700016,0.18229674,1.39529351,-0.83716599
6.49041507,383200.67922770,502.85377261,81.91108839,0.34513223,1.35663989,-0.84903014
6.49174862,383249.65743443,656.25062890,-16.17109775,0.50428806,1.30372111,-0.85201723
6.49308218,383316.68097256,802.75480946,-114.08434363,0.65809278,1.23710161,-0.84610107
6.49441574,383401.03972076,940.82719162,-210.80579858,0.80493334,1.15748979,-0.83134880
6.49574929,383501.84188558,1069.01819451,-305.32568740,0.94327203,1.06573011,-0.80792001
6.49708285,383618.02361124,1185.98294119,-396.65785846,1.07166246,0.96279391,-0.77606479
6.49841640,383748.36037833,1290.49527900,-483.85005766,1.18876457,0.84976885,-0.73612090
6.49974996,383891.48005827,1381.46051792,-565.99382221,1.29335840,0.72784719,-0.68851001
6.50108351,384045.87748163,1457.92675720,-642.23389239,1.38435651,0.59831303,-0.63373312
6.50241707,384209.93035680,1519.09469197,-711.77704705,1.46081501,0.46252871,-0.57236516
6.50375063,384381.91637030,1564.32580226,-773.90027319,1.52194302,0.32192040,-0.50504881
6.50508418,384560.03128300,1593.14885157,-827.95819103,1.56711052,0.17796312,-0.43248776
6.50641774,384742.40783457,1605.26463184,-873.38966001,1.59585448,0.03216537,-0.35543930
6.50775129,384927.13525682,1600.54891875,-909.72350489,1.60788330,-0.11394658,-0.27470643
6.50908485,385112.27919662,1579.05361003,-936.58330526,1.60307948,-0.25884445,-0.19112950
6.51041840,385295.90184396,1541.00604670,-953.69120630,1.58150052,-0.40101377,-0.10557761
6.51175196,385476.08206176,1486.80652609,-960.87071382,1.54337805,-0.53896937,-0.01893960
6.51308551,385650.93531505,1417.02404098,-958.04845077,1.48911519,-0.67127066,0.06788497
6.51441907,385818.63319968,1332.39028859,-945.25485847,1.41928230,-0.79653638,0.15399509
6.51575263,385977.42237689,1233.79201618,-922.62383981,1.33461089,-0.91345871,0.23849739
6.51708618,386125.64272421,1122.26177939,-890.39134760,1.23598612,-1.02081664,0.32051533
6.51841974,386261.74452395,998.96721007,-848.89293522,1.12443762,-1.11748851,0.39919805
6.51975329,386384.30451638,865.19889889,-798.56029242,1.00112897,-1.20246346,0.47372905
6.52108685,386492.04065967,722.35701635,-739.91680267,0.86734578,-1.27485187,0.54333455
6.52242040,386583.82544580,571.93680283,-673.57216365,0.72448260,-1.33389455,0.60729136
6.52375396,386658.69764096,415.51307417,-600.21612538,0.57402865,-1.37897061,0.66493429
6.52508751,386715.87232676,254.72389468,-520.61140517,0.41755263,-1.40960401,0.71566303
6.52642107,386754.74914229,91.25358205,-435.58585040,0.25668667,-1.42546865,0.75894833
6.52775463,386774.91863510,-73.18478754,-346.02392403,0.09310965,-1.42639191,0.79433756
6.52908818,386776.16665663,-236.86719726,-252.85759819,-0.07147009,-1.41235670,0.82145940
6.53042174,386758.47674644,-398.07665113,-157.05674432,-0.23533232,-1.38350192,0.84002789
6.53175529,386722.03047896,-555.12109636,-59.61911668,-0.39676273,-1.34012131,0.84984545
6.53308885,386667.20575690,-706.35112272,38.43997150,-0.55407067,-1.28266076,0.85080515
6.53442240,386594.57306523,-850.17725661,136.09817442,-0.70560681,-1.21171392,0.84289199
6.53575596,386504.88971160,-985.08666870,232.33673591,-0.84978042,-1.12801643,0.82618326
6.53708951,386399.09210816,-1109.65912072,326.15109855,-0.98507603,-1.03243853,0.80084796
6.53842307,386278.28616228,-1222.58198002,416.56138953,-1.11006956,-0.92597624,0.76714524
6.53975663,386143.73587207,-1322.66414279,502.62267445,-1.22344338,-0.80974125,0.72542191
6.54109018,385996.85023402,-1408.84871213,583.43487009,-1.32400045,-0.68494948,0.67610905
6.54242374,385839.16859685,-1480.22429424,658.15221178,-1.41067717,-0.55290849,0.61971768
6.54375729,385672.34460583,-1536.03478334,725.99217236,-1.48255495,-0.41500390,0.55683353
6.54509085,385498.12890524,-1575.68752832,786.24373770,-1.53887020,-0.27268488,0.48811113
6.54642440,385318.35077487,-1598.75978210,838.27494597,-1.57902279,-0.12744891,0.41426699
6.54775796,385134.89889553,-1605.00336244,881.53960979,-1.60258274,0.01917405,0.33607218
6.54909152,384949.70144442,-1594.34746099,915.58314316,-1.60929509,0.16563778,0.25434429
6.55042507,384764.70573422,-1566.89956912,940.04743036,-1.59908299,0.31039630,0.16993882
6.55175863,384581.85761348,-1522.94449760,954.67467772,-1.57204874,0.45192038,0.08374013
6.55309218,384403.08085147,-1462.94150022,959.31020646,-1.52847298,0.58871396,-0.00334784
6.55442574,384230.25673204,-1387.51952191,953.90415031,-1.46881192,0.71933020,-0.09041126
6.55575929,384065.20407882,-1297.47062265,938.51203934,-1.39369260,0.84238711,-0.17653611
6.55709285,383909.65993231,-1193.74164128,913.29425865,-1.30390635,0.95658240,-0.26081794
6.55842640,383765.26109009,-1077.42419085,878.51438815,-1.20040033,1.06070760,-0.34237152
6.55975996,383633.52671552,-949.74308968,834.53643773,-1.08426747,1.15366106,-0.42034034
6.56109352,383515.84220488,-812.04335705,781.82100941,-0.95673472,1.23445983,-0.49390574
6.56242707,383413.44449289,-665.77591301,720.92042557,-0.81914984,1.30225026,-0.56229570
6.56376063,383327.40895546,-512.48214206,652.47287887,-0.67296692,1.35631710,-0.62479302
6.56509418,383258.63805533,-353.77748923,577.19566641,-0.51973065,1.39609117,-0.68074299
6.56642774,383207.85185061,-191.33427124,495.87758472,-0.36105970,1.42115533,-0.72956031
6.56776129,383175.58047009,-26.86389164,409.37056841,-0.19862928,1.43124882,-0.77073529
6.56909485,383162.15863079,137.90134319,318.58066644,-0.03415313,1.42626985,-0.80383910
6.57042840,383167.72225546,301.22660790,224.45845468,0.13063485,1.40627648,-0.82852831
6.57176196,383192.20721730,461.39294033,127.98899128,0.29399915,1.37148572,-0.84454833
6.57309552,383235.35022166,616.71542225,30.18142431,0.45422114,1.32227092,-0.85173591
6.57442907,383296.69180372,765.56096252,-67.94163462,0.60961731,1.25915751,-0.85002077
6.57576263,383375.58140379,906.36549204,-165.35485607,0.75855701,1.18281705,-0.83942603
6.57709618,383471.18445428,1037.65038871,-261.04094245,0.89947962,1.09405981,-0.82006783
6.57842974,383582.49139467,1158.03795968,-354.00126728,1.03091084,0.99382587,-0.79215380
6.57976329,383708.32850777,1266.26582157,-443.26629232,1.15147797,0.88317492,-0.75598074
6.58109685,383847.37045466,1361.20003077,-527.90565376,1.25992408,0.76327476,-0.71193123
6.58243041,383998.15436626,1441.84683313,-607.03781414,1.35512084,0.63538885,-0.66046945
6.58376396,384159.09533740,1507.36291577,-679.83918122,1.43608004,0.50086282,-0.60213615
6.58509752,384328.50315356,1557.06406317,-745.55260291,1.50196344,0.36111025,-0.53754284
6.58643107,384504.60007215,1590.43213419,-803.49515324,1.55209120,0.21759779,-0.46736530
6.58776463,384685.53946896,1607.12029814,-853.06513409,1.58594847,0.07182984,-0.39233648
6.58909818,384869.42515584,1606.95648193,-893.74822388,1.60319043,-0.07466713,-0.31323882
6.59043174,385054.33116874,1589.94500330,-925.12271603,1.60364544,-0.22036041,-0.23089612
6.59176529,385238.32182416,1556.26637815,-946.86379666,1.58731652,-0.36372685,-0.14616502
6.59309885,385419.47183983,1506.27531327,-958.74682351,1.55438100,-0.50326856,-0.05992618
6.59443241,385595.88631687,1440.49690765,-960.64957506,1.50518846,-0.63752825,0.02692473
6.59576596,385765.72038337,1359.62110817,-952.55345180,1.44025691,-0.76510418,0.11348621
6.59709952,385927.19830293,1264.49547676,-934.54361870,1.36026737,-0.88466451,0.19886013
6.59843307,386078.63185876,1156.11634663,-906.80809076,1.26605670,-0.99496088,0.28216086
6.59976663,386218.43782986,1035.61845600,-869.63577075,1.15860900,-1.09484124,0.36252427
6.60110018,386345.15438654,904.26316570,-823.41346078,1.03904551,-1.18326158,0.43911657
6.60243374,386457.45624084,763.42537730,-768.62187632,0.90861309,-1.25929673,0.51114277
6.60376729,386554.16840148,614.57928330,-705.83070314,0.76867154,-1.32214984,0.57785481
6.60510085,386634.27839341,459.28309007,-635.69274442,0.62067965,-1.37116068,0.63855922
6.60643441,386696.94681913,299.16286625,-558.93721626,0.46618038,-1.40581256,0.69262422
6.60776796,386741.51615135,135.89567669,-476.36225592,0.30678504,-1.42573777,0.73948627
6.60910152,386767.51766654,-28.80782916,-388.82671701,0.14415680,-1.43072157,0.77865590
6.61043507,386774.67644255,-193.22120025,-297.24133117,-0.02000634,-1.42070469,0.80972286
6.61176863,386762.91436629,-355.62015893,-202.55932421,-0.18398907,-1.39578414,0.83236044
6.61310218,386732.35111204,-514.30058561,-105.76657897,-0.34607642,-1.35621257,0.84632898
6.61443574,386683.30307549,-667.59632954,-7.87144366,-0.50457159,-1.30239590,0.85147855
6.61576929,386616.28026435,-813.89666206,90.10571243,-0.65781354,-1.23488944,0.84775064
6.61710285,386531.98117123,-951.66319134,187.14308950,-0.80419440,-1.15439248,0.83517898
6.61843641,386431.28567150,-1079.44606095,282.22808639,-0.94217633,-1.06174127,0.81388941
6.61976996,386315.24601246,-1195.89926115,374.36785853,-1.07030774,-0.95790063,0.78409876
6.62110352,386185.07597818,-1299.79488854,462.59969494,-1.18723871,-0.84395411,0.74611285
6.62243707,386042.13833591,-1390.03620031,546.00110555,-1.29173540,-0.72109292,0.70032345
6.62377063,385887.93068736,-1465.66931942,623.69951186,-1.38269327,-0.59060361,0.64720444
6.62510418,385724.06986783,-1525.89346133,694.88143749,-1.45914905,-0.45385473,0.58730698
6.62643774,385552.27505115,-1570.06956629,758.80109915,-1.52029121,-0.31228253,0.52125394
6.62777130,385374.34973534,-1597.72723869,814.78830483,-1.56546891,-0.16737589,0.44973345
6.62910485,385192.16279607,-1608.56991091,862.25557156,-1.59419922,-0.02066063,0.37349181
6.63043841,385007.62880795,-1602.47817005,900.70438434,-1.60617257,0.12631671,0.29332571
6.63177196,384822.68784201,-1579.51120262,929.73052489,-1.60125640,0.27200526,0.21007385
6.63310552,384639.28495624,-1539.90633644,949.02841040,-1.57949684,0.41486644,0.12460814
6.63443907,384459.34960005,-1484.07667627,958.39439122,-1.54111849,0.55339038,0.03782450
6.63577263,384284.77515640,-1412.60685444,957.72896933,-1.48652228,0.68611221,-0.04936670
6.63710618,384117.39884481,-1326.24693615,947.03790992,-1.41628133,0.81162776,-0.13605028
6.63843974,383958.98220569,-1225.90454279,926.43223178,-1.33113503,0.92860876,-0.22131603
6.63977330,383811.19238065,-1112.63527496,896.12707399,-1.23198114,1.03581715,-0.30426844
6.64110685,383675.58439527,-987.63153823,856.43944983,-1.11986628,1.13211844,-0.38403624
6.64244041,383553.58463984,-852.20989210,807.78491098,-0.99597472,1.21649397,-0.45978176
6.64377396,383446.47573037,-707.79706061,750.67315776,-0.86161562,1.28805184,-0.53070988
6.64510752,383355.38291621,-555.91475801,685.70264344,-0.71820896,1.34603656,-0.59607651
6.64644107,383281.26218356,-398.16349686,613.55423170,-0.56727022,1.38983706,-0.65519651
6.64777463,383224.89018336,-236.20555750,534.98397769,-0.41039407,1.41899316,-0.70745097
6.64910818,383186.85609256,-71.74730686,450.81511227,-0.24923715,1.43320043,-0.75229378
6.65044174,383167.55549320,93.47893802,361.92931880,-0.08550024,1.43231323,-0.78925731
6.65177530,383167.18633289,257.73330231,269.25739861,0.07908992,1.41634609,-0.81795732
6.65310885,383185.74700335,419.28679991,173.76942852,0.24279922,1.38547327,-0.83809688
6.65444241,383223.03655284,576.43963303,76.46451841,0.40390460,1.34002667,-0.84946937
6.65577596,383278.65702032,727.53914687,-21.63971912,0.56071241,1.28049193,-0.85196049
6.65710952,383352.01785988,870.99724634,-119.51787273,0.71157631,1.20750300,-0.84554925
6.65844307,383442.34239629,1005.30708995,-216.14749460,0.85491461,1.12183505,-0.83030800
6.65977663,383548.67623563,1129.05888455,-310.51980607,0.98922679,1.02439596,-0.80640142
6.66111019,383669.89752925,1240.95461778,-401.65023358,1.11310918,0.91621640,-0.77408458
6.66244374,383804.72897570,1339.82157549,-488.58866438,1.22526938,0.79843870,-0.73370003
6.66377730,383951.75142206,1424.62450976,-570.42931631,1.32453961,0.67230457,-0.68567400
6.66511085,384109.41891686,1494.47633396,-646.32012009,1.40988850,0.53914184,-0.63051179
6.66644441,384276.07504680,1548.64724378,-715.47152027,1.48043161,0.40035039,-0.56879227
6.66777796,384449.97038430,1586.57217387,-777.16460569,1.53544016,0.25738743,-0.50116173
6.66911152,384629.28085749,1607.85652512,-830.75849108,1.57434829,0.11175215,-0.42832707
6.67044507,384812.12685199,1612.28010765,-875.69687609,1.59675852,-0.03502983,-0.35104837
6.67177863,384996.59284418,1599.79927133,-911.51372096,1.60244548,-0.18142236,-0.27013095
6.67311219,385180.74736536,1570.54720558,-937.83798312,1.59135795,-0.32589462,-0.18641705
6.67444574,385362.66309261,1524.83241597,-954.39737257,1.56361900,-0.46693686,-0.10077712
6.67577930,385540.43686345,1463.13539606,-961.02109016,1.51952453,-0.60307598,-0.01410091
6.67711285,385712.20941352,1386.10353589,-957.64152592,1.45953996,-0.73289054,0.07271167
6.67844641,385876.18463941,1294.54432035,-944.29490178,1.38429527,-0.85502537,0.15875973
6.67977996,386030.64819577,1189.41689104,-921.12085588,1.29457842,-0.96820541,0.24315058
6.68111352,386173.98524072,1071.82205642,-888.36097279,1.19132716,-1.07124874,0.32500879
6.68244707,386304.69715475,942.99085370,-846.35627679,1.07561942,-1.16307866,0.40348516
6.68378063,386421.41706499,804.27177520,-795.54371202,0.94866221,-1.24273480,0.47776531
6.68511419,386522.92402199,657.11678901,-736.45164608,0.81177933,-1.30938294,0.54707802
6.68644774,386608.15568403,503.06629091,-669.69443951,0.66639779,-1.36232367,0.61070311
6.68778130,386676.21938367,343.73313924,-595.96613583,0.51403330,-1.40099968,0.66797879
6.68911485,386726.40145957,180.78592973,-516.03333218,0.35627474,-1.42500163,0.71830852
6.69044841,386758.17476036,15.93167864,-430.72730156,0.19476794,-1.43407256,0.76116716
6.69178196,386771.20423650,-149.10191362,-340.93544255,0.03119877,-1.42811075,0.79610646
6.69311552,386765.35056253,-312.58443932,-247.59214169,-0.13272415,-1.40717100,0.82275977
6.69444907,386740.67174263,-472.80081900,-151.66913793,-0.29528709,-1.37146440,0.84084595
6.69578263,386697.42268047,-628.06921232,-54.16548565,-0.45478892,-1.32135639,0.85017242
6.69711619,386636.05270599,-776.75861978,43.90278367,-0.60955880,-1.25736333,0.85063736
6.69844974,386557.20108050,-917.30599389,141.51319647,-0.75797358,-1.18014740,0.84223090
6.69978330,386461.69051416,-1048.23267999,237.64746191,-0.89847485,-1.09051012,0.82503548
6.70111685,386350.51875816,-1168.16001479,331.30207725,-1.02958531,-0.98938418,0.79922518
6.70245041,386224.84834672,-1275.82391436,421.49880402,-1.14992443,-0.87782409,0.76506411
6.70378396,386085.99459141,-1370.08829684,507.29490592,-1.25822318,-0.75699533,0.72290390
6.70511752,385935.41194213,-1449.95719051,587.79303972,-1.35333755,-0.62816239,0.67318022
6.70645108,385774.67885444,-1514.58539670,662.15069512,-1.43426098,-0.49267565,0.61640840
6.70778463,385605.48131330,-1563.28758406,729.58908059,-1.50013522,-0.35195734,0.55317822
6.70911819,385429.59518526,-1595.54571469,789.40136057,-1.55025976,-0.20748659,0.48414785
6.71045174,385248.86757963,-1611.01471044,840.96015171,-1.58409961,-0.06078391,0.41003708
6.71178530,385065.19741620,-1609.52629650,883.72419749,-1.60129128,0.08660495,0.33161983
6.71311885,384880.51540351,-1591.09096780,917.24414382,-1.60164701,0.23312536,0.24971605
6.71445241,384696.76364256,-1555.89805519,941.16735312,-1.58515703,0.37723044,0.16518312
6.71578596,384515.87507468,-1504.31387877,955.24169852,-1.55199000,0.51739760,0.07890683
6.71711952,384339.75299624,-1436.87800650,959.31829691,-1.50249143,0.65214487,-0.00820807
6.71845308,384170.25086379,-1354.29764930,953.35314515,-1.43718021,0.78004683,-0.09524743
6.71978663,384009.15260980,-1257.44025247,937.40764166,-1.35674321,0.89975003,-0.18129744
6.72112019,383858.15368673,-1147.32435714,911.64798250,-1.26202805,1.00998753,-0.26545441
6.72245374,383718.84304661,-1025.10883208,876.34343915,-1.15403412,1.10959262,-0.34683444
6.72378730,383592.68625713,-892.08058868,831.86353279,-1.03390186,1.19751142,-0.42458284
6.72512085,383481.00993826,-749.64091586,778.67413738,-0.90290054,1.27281421,-0.49788326
6.72645441,383384.98769356,-599.29058172,717.33255141,-0.76241460,1.33470546,-0.56596649
6.72778796,383305.62768770,-442.61386860,648.48159461,-0.61392874,1.38253235,-0.62811858
6.72912152,383243.76200883,-281.26171541,572.84279261,-0.45901190,1.41579168,-0.68368849
6.73045508,383200.03792719,-116.93415547,491.20872691,-0.29930035,1.43413519,-0.73209495
6.73178863,383174.91114634,48.63775784,404.43463342,-0.13648011,1.43737314,-0.77283260
6.73312219,383168.64111283,213.71033724,313.42934410,0.02773124,1.42547614,-0.80547729
6.73445574,383181.28843419,376.54575853,219.14567047,0.19160286,1.39857521,-0.82969041
6.73578930,383212.71442291,535.43046583,122.57033623,0.35340926,1.35696016,-0.84522240
6.73712285,383262.58276782,688.69328537,24.71356830,0.51144858,1.30107616,-0.85191518
6.73845641,383330.36330312,834.72305299,-73.40153962,0.66406068,1.23151872,-0.84970366
6.73978996,383415.33782847,971.98556657,-170.74977643,0.80964461,1.14902702,-0.83861617
6.74112352,383516.60790601,1099.03968500,-266.31456035,0.94667545,1.05447577,-0.81877399
6.74245708,383633.10454365,1214.55240475,-359.09856906,1.07372017,0.94886564,-0.79038982
6.74379063,383763.59965052,1317.31275953,-448.13414137,1.18945252,0.83331238,-0.75376534
6.74512419,383906.71913611,1406.24440076,-532.49334217,1.29266661,0.70903488,-0.70928781
6.74645774,384060.95750513,1480.41673446,-611.29758737,1.38228931,0.57734205,-0.65742584
6.74779130,384224.69378932,1539.05450376,-683.72673059,1.45739104,0.43961896,-0.59872427
6.74912485,384396.20864211,1581.54572695,-749.02752113,1.51719512,0.29731222,-0.53379842
6.75045841,384573.70241472,1607.44791501,-806.52134845,1.56108548,0.15191475,-0.46332746
6.75179197,384755.31402170,1616.49251497,-855.61119851,1.58861261,0.00495021,-0.38804734
6.75312552,384939.14040012,1608.58753920,-895.78775359,1.59949793,-0.14204285,-0.30874305
6.75445908,385123.25636076,1583.81836435,-926.63457902,1.59363623,-0.28752690,-0.22624048
6.75579263,385305.73462875,1542.44669597,-947.83234646,1.57109648,-0.42998134,-0.14139788
6.75712619,385484.66587025,1484.90771896,-959.16205677,1.53212084,-0.56791807,-0.05509704
6.75845974,385658.17850356,1411.80546514,-960.50723143,1.47712186,-0.69989680,0.03176576
6.75979330,385824.45809646,1323.90645233,-951.85505540,1.40667811,-0.82453978,0.11828892
6.76112685,385981.76615605,1222.13165979,-933.29646075,1.32152806,-0.94054585,0.20357471
6.76246041,386128.45812496,1107.54692548,-905.02515360,1.22256237,-1.04670383,0.28673841
6.76379397,386263.00040427,981.35186129,-867.33559407,1.11081477,-1.14190481,0.36691730
6.76512752,386383.98623498,844.86739939,-820.61995126,0.98745136,-1.22515359,0.44327949
6.76646108,386490.15027869,699.52209324,-765.36406245,0.85375876,-1.29557887,0.51503235
6.76779463,386580.38175265,546.83731093,-702.14243769,0.71113088,-1.35244225,0.58143062
6.76912819,386653.73598535,388.41146707,-631.61235733,0.56105474,-1.39514590,0.64178404
6.77046174,386709.44427650,225.90345111,-554.50712129,0.40509527,-1.42323883,0.69546443
6.77179530,386746.92195761,61.01541650,-471.62851492,0.24487927,-1.43642173,0.74191222
6.77312885,386765.77457032,-104.52489687,-383.83856607,0.08207882,-1.43455019,0.78064220
6.77446241,386765.80209290,-268.98212956,-292.05067333,-0.08160596,-1.41763651,0.81124864
6.77579597,386747.00116894,-430.63137757,-197.22019380,-0.24446439,-1.38584978,0.83340960
6.77712952,386709.56530647,-587.77619152,-100.33458295,-0.40479287,-1.33951445,0.84689036
6.77846308,386653.88304069,-738.76631614,-2.40318557,-0.56091262,-1.27910728,0.85154603
6.77979663,386580.53406912,-882.01498670,95.55321986,-0.71118707,-1.20525268,0.84732324
6.78113019,386490.28339269,-1016.01560274,192.51301730,-0.85403906,-1.11871660,0.83426087
6.78246374,386384.07351312,-1139.35760341,287.46438148,-0.98796736,-1.02039877,0.81248987
6.78379730,386263.01476055,-1250.74137641,379.41582906,-1.11156258,-0.91132369,0.78223212
6.78513086,386128.37384256,-1348.99203998,467.40658257,-1.22352209,-0.79263012,0.74379832
6.78646441,385981.56072753,-1433.07194882,550.51663877,-1.32266399,-0.66555943,0.69758495
6.78779797,385824.11399150,-1502.09178563,627.87643435,-1.40793979,-0.53144273,0.64407034
6.78913152,385657.68477729,-1555.32011529,698.67600601,-1.47844579,-0.39168708,0.58380984
6.79046508,385484.01952878,-1592.19129214,762.17354557,-1.53343296,-0.24776072,0.51743015
6.79179863,385304.94167958,-1612.31162987,817.70325724,-1.57231516,-0.10117769,0.44562286
6.79313219,385122.33248656,-1615.46375898,864.68242996,-1.59467575,0.04651821,0.36913734
6.79446574,384938.11121106,-1601.60911898,902.61764674,-1.60027234,0.19376973,0.28877285
6.79579930,384754.21485802,-1570.88854918,931.11006006,-1.58903964,0.33902282,0.20537024
6.79713286,384572.57769080,-1523.62096652,949.85967442,-1.56109053,0.48074319,0.11980306
6.79846641,384395.11074267,-1460.30013607,958.66858505,-1.51671506,0.61743278,0.03296830
6.79979997,384223.68154781,-1381.58956528,957.44313572,-1.45637760,0.74764589,-0.05422307
6.80113352,384060.09431330,-1288.31557061,946.19496824,-1.38071206,0.87000468,-0.14085585
6.80246708,383906.07074979,-1181.45858949,925.04095043,-1.29051527,0.98321413,-0.22602033
6.80380063,383763.23177200,-1062.14282787,894.20198029,-1.18673850,1.08607595,-0.30882205
6.80513419,383633.08027093,-931.62435545,854.00067843,-1.07047732,1.17750157,-0.38839134
6.80646774,383516.98514823,-791.27777682,804.85799212,-0.94295989,1.25652386,-0.46389261
6.80780130,383416.16678865,-642.58162472,747.28874783,-0.80553373,1.32230756,-0.53453331
6.80913486,383331.68413071,-487.10263560,681.89620053,-0.65965122,1.37415824,-0.59957241
6.81046841,383264.42347688,-326.47908094,609.36563988,-0.50685394,1.41152970,-0.65832823
6.81180197,383215.08916446,-162.40333854,530.45712400,-0.34875605,1.43402978,-0.71018575
6.81313552,383184.19619754,3.39610394,445.99742121,-0.18702694,1.44142437,-0.75460303
6.81446908,383172.06491615,169.17301457,356.87124951,-0.02337321,1.43363981,-0.79111698
6.81580263,383178.81775697,333.18195002,264.01191031,0.14047956,1.41076340,-0.81934810
6.81713619,383204.37813410,493.69675285,168.39142017,0.30280535,1.37304227,-0.83900444
6.81846974,383248.47144595,649.02881182,71.01024883,0.46189605,1.32088040,-0.84988446
6.81980330,383310.62818851,797.54488815,-27.11322435,0.61607959,1.25483405,-0.85187905
6.82113686,383390.18913393,937.68431638,-124.95342095,0.76373765,1.17560555,-0.84497245
6.82247041,383486.31250826,1067.97539785,-221.48832606,0.90332266,1.08403546,-0.82924218
6.82380397,383597.98308394,1187.05081407,-315.71018764,1.03337397,0.98109342,-0.80485803
6.82513752,383724.02307866,1293.66190158,-406.63603998,1.15253301,0.86786756,-0.77208005
6.82647108,383863.10473842,1386.69164063,-493.31794086,1.25955732,0.74555281,-0.73125557
6.82780463,384013.76446075,1465.16622959,-574.85281705,1.35333329,0.61543803,-0.68281539
6.82913819,384174.41830483,1528.26512796,-650.39181690,1.43288743,0.47889235,-0.62726906
6.83047175,384343.37871671,1575.32947412,-719.14907641,1.49739619,0.33735062,-0.56519939
6.83180530,384518.87229274,1605.86879519,-780.40981042,1.54619416,0.19229836,-0.49725629
6.83313886,384699.05839037,1619.56595156,-833.53765053,1.57878054,0.04525619,-0.42414983
6.83447241,384882.04839320,1616.28026994,-877.98115692,1.59482404,-0.10223603,-0.34664286
6.83580597,385065.92542938,1596.04884430,-913.27944345,1.59416587,-0.24863510,-0.26554302
6.83713952,385248.76434154,1559.08599584,-939.06686116,1.57682106,-0.39241050,-0.18169439
6.83847308,385428.65170506,1505.78090706,-955.07669821,1.54297800,-0.53206009,-0.09596879
6.83980663,385603.70569235,1436.69345759,-961.14386120,1.49299627,-0.66612554,-0.00925681
6.84114019,385772.09558430,1352.54831080,-957.20651525,1.42740265,-0.79320728,0.07754129
6.84247375,385932.06073349,1254.22731317,-943.30666808,1.34688561,-0.91197878,0.16352477
6.84380730,386081.92879133,1142.76028735,-919.58969542,1.25228807,-1.02120015,0.24780162
6.84514086,386220.13301698,1019.31431184,-886.30281298,1.14459868,-1.11973080,0.32949760
6.84647441,386345.22849756,885.18159733,-843.79251239,1.02494170,-1.20654111,0.40776515
6.84780797,386455.90711644,741.76607990,-792.50098567,0.89456539,-1.28072300,0.48179205
6.84914152,386551.01112230,590.56886660,-732.96157516,0.75482933,-1.34149930,0.55080966
6.85047508,386629.54516000,433.17267671,-665.79329199,0.60719045,-1.38823177,0.61410083
6.85180863,386690.68664413,271.22543504,-591.69445821,0.45318823,-1.42042778,0.67100721
6.85314219,386733.79436557,106.42317936,-511.43553315,0.29442889,-1.43774554,0.72093605
6.85447575,386758.41524446,-59.50754622,-425.85119539,0.13256899,-1.43999781,0.76336632
6.85580930,386764.28915363,-224.82763639,-335.83175682,-0.03070157,-1.42715402,0.79785421
6.85714286,386751.35176195,-387.80352685,-242.31399413,-0.19367695,-1.39934088,0.82403770
6.85847641,386719.73535908,-546.72527045,-146.27148768,-0.35465295,-1.35684132,0.84164053
6.85980997,386669.76764979,-699.92440287,-48.70456447,-0.51194464,-1.30009191,0.85047512
6.86114352,386601.96851928,-845.79141368,49.37005447,-0.66390393,-1.22967859,0.85044474
6.86247708,386517.04479804,-982.79264224,146.92979742,-0.80893672,-1.14633093,0.84154470
6.86381064,386415.88306865,-1109.48642064,242.95686889,-0.94551967,-1.05091487,0.82386256
