Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
-1.89147287,408288.72541204,-182430.96911387,14926.06398717,-0.65692662,0.93536871,-0.09331463
-1.89047262,408231.97465923,-182350.12140679,14917.99930267,-0.65641978,0.93563808,-0.09332121
-1.88947237,408175.26770912,-182269.25042732,14909.93404915,-0.65591292,0.93590729,-0.09332780
-1.88847212,408118.60456380,-182188.35618936,14901.86822653,-0.65540604,0.93617634,-0.09333438
-1.88747187,408061.98522532,-182107.43870681,14893.80183471,-0.65489913,0.93644523,-0.09334097
-1.88647162,408005.40969574,-182026.49799358,14885.73487361,-0.65439220,0.93671395,-0.09334756
-1.88547137,407948.87797711,-181945.53406356,14877.66734314,-0.65388524,0.93698252,-0.09335415
-1.88447112,407892.39007149,-181864.54693066,14869.59924322,-0.65337826,0.93725092,-0.09336074
-1.88347087,407835.94598091,-181783.53660879,14861.53057375,-0.65287126,0.93751917,-0.09336733
-1.88247062,407779.54570741,-181702.50311185,14853.46133465,-0.65236423,0.93778725,-0.09337392
-1.88147037,407723.18925302,-181621.44645373,14845.39152584,-0.65185718,0.93805517,-0.09338051
-1.88047012,407666.87661977,-181540.36664836,14837.32114721,-0.65135011,0.93832293,-0.09338710
-1.87946987,407610.60780968,-181459.26370964,14829.25019870,-0.65084301,0.93859053,-0.09339370
-1.87846962,407554.38282476,-181378.13765147,14821.17868020,-0.65033589,0.93885797,-0.09340030
-1.87746937,407498.20166702,-181296.98848776,14813.10659165,-0.64982874,0.93912525,-0.09340689
-1.87646912,407442.06433846,-181215.81623243,14805.03393293,-0.64932158,0.93939236,-0.09341349
-1.87546887,407385.97084109,-181134.62089939,14796.96070398,-0.64881439,0.93965932,-0.09342009
-1.87446862,407329.92117689,-181053.40250254,14788.88690471,-0.64830717,0.93992611,-0.09342669
-1.87346837,407273.91534786,-180972.16105580,14780.81253502,-0.64779994,0.94019275,-0.09343329
-1.87246812,407217.95335597,-180890.89657308,14772.73759483,-0.64729268,0.94045922,-0.09343989
-1.87146787,407162.03520320,-180809.60906830,14764.66208407,-0.64678540,0.94072553,-0.09344649
-1.87046762,407106.16089153,-180728.29855537,14756.58600263,-0.64627809,0.94099168,-0.09345310
-1.86946737,407050.33042291,-180646.96504821,14748.50935044,-0.64577076,0.94125767,-0.09345970
-1.86846712,406994.54379932,-180565.60856073,14740.43212740,-0.64526341,0.94152350,-0.09346631
-1.86746687,406938.80102269,-180484.22910685,14732.35433345,-0.64475604,0.94178917,-0.09347292
-1.86646662,406883.10209499,-180402.82670049,14724.27596848,-0.64424865,0.94205468,-0.09347952
-1.86546637,406827.44701815,-180321.40135558,14716.19703241,-0.64374123,0.94232002,-0.09348613
-1.86446612,406771.83579412,-180239.95308602,14708.11752516,-0.64323379,0.94258521,-0.09349274
-1.86346587,406716.26842483,-180158.48190574,14700.03744665,-0.64272633,0.94285023,-0.09349935
-1.86246562,406660.74491220,-180076.98782866,14691.95679678,-0.64221884,0.94311509,-0.09350596
-1.86146537,406605.26525816,-179995.47086871,14683.87557548,-0.64171134,0.94337979,-0.09351258
-1.86046512,406549.82946463,-179913.93103980,14675.79378265,-0.64120381,0.94364434,-0.09351919
-1.85946487,406494.43753351,-179832.36835587,14667.71141822,-0.64069626,0.94390871,-0.09352581
-1.85846462,406439.08946671,-179750.78283084,14659.62848210,-0.64018868,0.94417293,-0.09353242
-1.85746437,406383.78526614,-179669.17447863,14651.54497421,-0.63968109,0.94443699,-0.09353904
-1.85646412,406328.52493369,-179587.54331317,14643.46089445,-0.63917347,0.94470088,-0.09354565
-1.85546387,406273.30847124,-179505.88934838,14635.37624276,-0.63866583,0.94496462,-0.09355227
-1.85446362,406218.13588069,-179424.21259821,14627.29101904,-0.63815817,0.94522819,-0.09355889
-1.85346337,406163.00716391,-179342.51307657,14619.20522320,-0.63765049,0.94549160,-0.09356551
-1.85246312,406107.92232277,-179260.79079739,14611.11885518,-0.63714279,0.94575486,-0.09357213
-1.85146287,406052.88135915,-179179.04577462,14603.03191487,-0.63663506,0.94601795,-0.09357876
-1.85046262,405997.88427490,-179097.27802217,14594.94440221,-0.63612731,0.94628087,-0.09358538
-1.84946237,405942.93107189,-179015.48755398,14586.85631710,-0.63561955,0.94654364,-0.09359200
-1.84846212,405888.02175197,-178933.67438399,14578.76765947,-0.63511176,0.94680625,-0.09359863
-1.84746187,405833.15631698,-178851.83852613,14570.67842922,-0.63460394,0.94706869,-0.09360526
-1.84646162,405778.33476876,-178769.97999433,14562.58862628,-0.63409611,0.94733098,-0.09361188
-1.84546137,405723.55710916,-178688.09880254,14554.49825056,-0.63358826,0.94759310,-0.09361851
-1.84446112,405668.82334000,-178606.19496468,14546.40730199,-0.63308038,0.94785506,-0.09362514
-1.84346087,405614.13346310,-178524.26849469,14538.31578047,-0.63257249,0.94811686,-0.09363177
-1.84246062,405559.48748030,-178442.31940652,14530.22368593,-0.63206457,0.94837850,-0.09363840
-1.84146037,405504.88539340,-178360.34771410,14522.13101828,-0.63155663,0.94863997,-0.09364503
-1.84046012,405450.32720421,-178278.35343138,14514.03777745,-0.63104867,0.94890129,-0.09365167
-1.83945986,405395.81291454,-178196.33657229,14505.94396334,-0.63054069,0.94916244,-0.09365830
-1.83845961,405341.34252618,-178114.29715077,14497.84957588,-0.63003269,0.94942344,-0.09366494
-1.83745936,405286.91604093,-178032.23518078,14489.75461499,-0.62952467,0.94968427,-0.09367157
-1.83645911,405232.53346058,-177950.15067624,14481.65908058,-0.62901663,0.94994494,-0.09367821
-1.83545886,405178.19478691,-177868.04365112,14473.56297257,-0.62850857,0.95020545,-0.09368485
-1.83445861,405123.90002170,-177785.91411934,14465.46629089,-0.62800049,0.95046580,-0.09369148
-1.83345836,405069.64916672,-177703.76209486,14457.36903544,-0.62749238,0.95072598,-0.09369812
-1.83245811,405015.44222373,-177621.58759162,14449.27120615,-0.62698426,0.95098601,-0.09370476
-1.83145786,404961.27919451,-177539.39062358,14441.17280294,-0.62647611,0.95124587,-0.09371141
-1.83045761,404907.16008080,-177457.17120467,14433.07382572,-0.62596795,0.95150557,-0.09371805
-1.82945736,404853.08488435,-177374.92934885,14424.97427442,-0.62545976,0.95176512,-0.09372469
-1.82845711,404799.05360692,-177292.66507007,14416.87414896,-0.62495156,0.95202450,-0.09373134
-1.82745686,404745.06625024,-177210.37838228,14408.77344925,-0.62444333,0.95228371,-0.09373798
-1.82645661,404691.12281605,-177128.06929944,14400.67217521,-0.62393509,0.95254277,-0.09374463
-1.82545636,404637.22330607,-177045.73783548,14392.57032676,-0.62342682,0.95280166,-0.09375127
-1.82445611,404583.36772204,-176963.38400437,14384.46790383,-0.62291854,0.95306040,-0.09375792
-1.82345586,404529.55606567,-176881.00782006,14376.36490633,-0.62241024,0.95331897,-0.09376457
-1.82245561,404475.78833867,-176798.60929651,14368.26133418,-0.62190191,0.95357738,-0.09377122
-1.82145536,404422.06454276,-176716.18844767,14360.15718731,-0.62139357,0.95383563,-0.09377787
-1.82045511,404368.38467964,-176633.74528749,14352.05246562,-0.62088520,0.95409372,-0.09378452
-1.81945486,404314.74875101,-176551.27982994,14343.94716906,-0.62037682,0.95435164,-0.09379118
-1.81845461,404261.15675855,-176468.79208897,14335.84129752,-0.61986841,0.95460941,-0.09379783
-1.81745436,404207.60870396,-176386.28207854,14327.73485094,-0.61935999,0.95486701,-0.09380448
-1.81645411,404154.10458893,-176303.74981262,14319.62782924,-0.61885155,0.95512445,-0.09381114
-1.81545386,404100.64441512,-176221.19530515,14311.52023233,-0.61834309,0.95538173,-0.09381780
-1.81445361,404047.22818421,-176138.61857011,14303.41206014,-0.61783461,0.95563885,-0.09382445
-1.81345336,403993.85589787,-176056.01962145,14295.30331259,-0.61732611,0.95589581,-0.09383111
-1.81245311,403940.52755775,-175973.39847314,14287.19398959,-0.61681759,0.95615260,-0.09383777
-1.81145286,403887.24316552,-175890.75513913,14279.08409108,-0.61630905,0.95640924,-0.09384443
-1.81045261,403834.00272283,-175808.08963341,14270.97361697,-0.61580049,0.95666571,-0.09385109
-1.80945236,403780.80623132,-175725.40196992,14262.86256719,-0.61529192,0.95692202,-0.09385775
-1.80845211,403727.65369263,-175642.69216264,14254.75094165,-0.61478332,0.95717817,-0.09386441
-1.80745186,403674.54510840,-175559.96022553,14246.63874028,-0.61427471,0.95743416,-0.09387108
-1.80645161,403621.48048026,-175477.20617256,14238.52596299,-0.61376607,0.95768998,-0.09387774
-1.80545136,403568.45980983,-175394.43001770,14230.41260972,-0.61325742,0.95794565,-0.09388441
-1.80445111,403515.48309873,-175311.63177492,14222.29868039,-0.61274875,0.95820115,-0.09389107
-1.80345086,403462.55034859,-175228.81145819,14214.18417491,-0.61224006,0.95845649,-0.09389774
-1.80245061,403409.66156100,-175145.96908147,14206.06909321,-0.61173135,0.95871167,-0.09390441
-1.80145036,403356.81673758,-175063.10465874,14197.95343521,-0.61122263,0.95896669,-0.09391108
-1.80045011,403304.01587992,-174980.21820397,14189.83720084,-0.61071388,0.95922154,-0.09391775
-1.79944986,403251.25898961,-174897.30973114,14181.72039001,-0.61020512,0.95947624,-0.09392442
-1.79844961,403198.54606825,-174814.37925422,14173.60300265,-0.60969634,0.95973077,-0.09393109
-1.79744936,403145.87711742,-174731.42678718,14165.48503869,-0.60918754,0.95998514,-0.09393776
-1.79644911,403093.25213870,-174648.45234400,14157.36649805,-0.60867872,0.96023935,-0.09394444
-1.79544886,403040.67113366,-174565.45593865,14149.24738064,-0.60816988,0.96049340,-0.09395111
-1.79444861,402988.13410386,-174482.43758511,14141.12768640,-0.60766103,0.96074728,-0.09395779
-1.79344836,402935.64105088,-174399.39729736,14133.00741525,-0.60715215,0.96100101,-0.09396446
-1.79244811,402883.19197627,-174316.33508938,14124.88656710,-0.60664326,0.96125457,-0.09397114
-1.79144786,402830.78688158,-174233.25097514,14116.76514189,-0.60613435,0.96150797,-0.09397782
-1.79044761,402778.42576836,-174150.14496863,14108.64313955,-0.60562543,0.96176121,-0.09398449
-1.78944736,402726.10863815,-174067.01708382,14100.52055998,-0.60511648,0.96201428,-0.09399117
-1.78844711,402673.83549250,-173983.86733471,14092.39740312,-0.60460752,0.96226720,-0.09399785
-1.78744686,402621.60633293,-173900.69573526,14084.27366890,-0.60409854,0.96251995,-0.09400454
-1.78644661,402569.42116096,-173817.50229947,14076.14935723,-0.60358954,0.96277254,-0.09401122
-1.78544636,402517.27997813,-173734.28704131,14068.02446804,-0.60308053,0.96302497,-0.09401790
-1.78444611,402465.18278595,-173651.04997477,14059.89900126,-0.60257150,0.96327724,-0.09402458
-1.78344586,402413.12958593,-173567.79111384,14051.77295681,-0.60206245,0.96352935,-0.09403127
-1.78244561,402361.12037957,-173484.51047250,14043.64633461,-0.60155338,0.96378129,-0.09403796
-1.78144536,402309.15516839,-173401.20806474,14035.51913460,-0.60104429,0.96403307,-0.09404464
-1.78044511,402257.23395387,-173317.88390455,14027.39135669,-0.60053519,0.96428469,-0.09405133
-1.77944486,402205.35673750,-173234.53800591,14019.26300081,-0.60002607,0.96453615,-0.09405802
-1.77844461,402153.52352078,-173151.17038282,14011.13406689,-0.59951694,0.96478745,-0.09406471
-1.77744436,402101.73430519,-173067.78104925,14003.00455486,-0.59900778,0.96503858,-0.09407140
-1.77644411,402049.98909219,-172984.37001921,13994.87446463,-0.59849861,0.96528956,-0.09407809
-1.77544386,401998.28788327,-172900.93730669,13986.74379614,-0.59798943,0.96554037,-0.09408478
-1.77444361,401946.63067988,-172817.48292567,13978.61254931,-0.59748022,0.96579102,-0.09409147
-1.77344336,401895.01748349,-172734.00689015,13970.48072406,-0.59697100,0.96604150,-0.09409816
-1.77244311,401843.44829556,-172650.50921413,13962.34832033,-0.59646176,0.96629183,-0.09410486
-1.77144286,401791.92311753,-172566.98991159,13954.21533804,-0.59595251,0.96654199,-0.09411155
-1.77044261,401740.44195085,-172483.44899653,13946.08177712,-0.59544323,0.96679199,-0.09411825
-1.76944236,401689.00479696,-172399.88648295,13937.94763749,-0.59493395,0.96704183,-0.09412495
-1.76844211,401637.61165730,-172316.30238485,13929.81291908,-0.59442464,0.96729151,-0.09413164
-1.76744186,401586.26253330,-172232.69671621,13921.67762182,-0.59391532,0.96754103,-0.09413834
-1.76644161,401534.95742639,-172149.06949104,13913.54174563,-0.59340598,0.96779038,-0.09414504
-1.76544136,401483.69633797,-172065.42072334,13905.40529044,-0.59289663,0.96803957,-0.09415174
-1.76444111,401432.47926948,-171981.75042711,13897.26825618,-0.59238726,0.96828860,-0.09415844
-1.76344086,401381.30622232,-171898.05861634,13889.13064278,-0.59187787,0.96853747,-0.09416514
-1.76244061,401330.17719789,-171814.34530503,13880.99245016,-0.59136847,0.96878617,-0.09417185
-1.76144036,401279.09219760,-171730.61050720,13872.85367825,-0.59085905,0.96903472,-0.09417855
-1.76044011,401228.05122284,-171646.85423684,13864.71432698,-0.59034961,0.96928310,-0.09418525
-1.75943986,401177.05427500,-171563.07650795,13856.57439628,-0.58984016,0.96953132,-0.09419196
-1.75843961,401126.10135547,-171479.27733453,13848.43388608,-0.58933069,0.96977938,-0.09419867
-1.75743936,401075.19246563,-171395.45673060,13840.29279629,-0.58882121,0.97002727,-0.09420537
-1.75643911,401024.32760685,-171311.61471015,13832.15112687,-0.58831171,0.97027501,-0.09421208
-1.75543886,400973.50678051,-171227.75128720,13824.00887772,-0.58780220,0.97052258,-0.09421879
-1.75443861,400922.72998797,-171143.86647574,13815.86604878,-0.58729267,0.97076999,-0.09422550
-1.75343836,400871.99723058,-171059.96028979,13807.72263998,-0.58678312,0.97101723,-0.09423221
-1.75243811,400821.30850972,-170976.03274335,13799.57865124,-0.58627356,0.97126432,-0.09423892
-1.75143786,400770.66382672,-170892.08385043,13791.43408250,-0.58576398,0.97151124,-0.09424563
-1.75043761,400720.06318293,-170808.11362504,13783.28893369,-0.58525438,0.97175800,-0.09425234
-1.74943736,400669.50657969,-170724.12208119,13775.14320473,-0.58474478,0.97200460,-0.09425906
-1.74843711,400618.99401834,-170640.10923290,13766.99689556,-0.58423515,0.97225104,-0.09426577
-1.74743686,400568.52550022,-170556.07509416,13758.85000610,-0.58372551,0.97249731,-0.09427249
-1.74643661,400518.10102663,-170472.01967901,13750.70253628,-0.58321586,0.97274342,-0.09427920
-1.74543636,400467.72059892,-170387.94300143,13742.55448603,-0.58270619,0.97298937,-0.09428592
-1.74443611,400417.38421838,-170303.84507546,13734.40585529,-0.58219650,0.97323516,-0.09429264
-1.74343586,400367.09188634,-170219.72591511,13726.25664398,-0.58168680,0.97348079,-0.09429935
-1.74243561,400316.84360410,-170135.58553438,13718.10685204,-0.58117708,0.97372625,-0.09430607
-1.74143536,400266.63937296,-170051.42394730,13709.95647938,-0.58066735,0.97397155,-0.09431279
-1.74043511,400216.47919422,-169967.24116788,13701.80552596,-0.58015761,0.97421669,-0.09431951
-1.73943486,400166.36306916,-169883.03721013,13693.65399168,-0.57964785,0.97446167,-0.09432624
-1.73843461,400116.29099908,-169798.81208808,13685.50187649,-0.57913807,0.97470648,-0.09433296
-1.73743436,400066.26298526,-169714.56581575,13677.34918032,-0.57862828,0.97495114,-0.09433968
-1.73643411,400016.27902897,-169630.29840715,13669.19590309,-0.57811848,0.97519563,-0.09434640
-1.73543386,399966.33913148,-169546.00987630,13661.04204475,-0.57760866,0.97543996,-0.09435313
-1.73443361,399916.44329407,-169461.70023722,13652.88760521,-0.57709882,0.97568412,-0.09435985
-1.73343336,399866.59151799,-169377.36950393,13644.73258441,-0.57658897,0.97592813,-0.09436658
-1.73243311,399816.78380450,-169293.01769046,13636.57698229,-0.57607911,0.97617197,-0.09437331
-1.73143286,399767.02015485,-169208.64481083,13628.42079876,-0.57556923,0.97641565,-0.09438004
-1.73043261,399717.30057030,-169124.25087905,13620.26403378,-0.57505934,0.97665916,-0.09438676
-1.72943236,399667.62505208,-169039.83590916,13612.10668726,-0.57454943,0.97690252,-0.09439349
-1.72843211,399617.99360143,-168955.39991518,13603.94875914,-0.57403951,0.97714571,-0.09440022
-1.72743186,399568.40621958,-168870.94291113,13595.79024936,-0.57352958,0.97738874,-0.09440695
-1.72643161,399518.86290777,-168786.46491103,13587.63115783,-0.57301963,0.97763161,-0.09441369
-1.72543136,399469.36366721,-168701.96592892,13579.47148451,-0.57250966,0.97787431,-0.09442042
-1.72443111,399419.90849913,-168617.44597882,13571.31122931,-0.57199969,0.97811686,-0.09442715
-1.72343086,399370.49740473,-168532.90507476,13563.15039217,-0.57148970,0.97835924,-0.09443389
-1.72243061,399321.13038523,-168448.34323077,13554.98897303,-0.57097969,0.97860146,-0.09444062
-1.72143036,399271.80744183,-168363.76046087,13546.82697181,-0.57046967,0.97884351,-0.09444736
-1.72043011,399222.52857573,-168279.15677909,13538.66438846,-0.56995964,0.97908541,-0.09445409
-1.71942986,399173.29378812,-168194.53219947,13530.50122290,-0.56944959,0.97932714,-0.09446083
-1.71842961,399124.10308019,-168109.88673603,13522.33747506,-0.56893953,0.97956871,-0.09446757
-1.71742936,399074.95645313,-168025.22040282,13514.17314489,-0.56842945,0.97981011,-0.09447431
-1.71642911,399025.85390812,-167940.53321384,13506.00823231,-0.56791937,0.98005136,-0.09448105
-1.71542886,398976.79544633,-167855.82518315,13497.84273726,-0.56740926,0.98029244,-0.09448779
-1.71442861,398927.78106894,-167771.09632478,13489.67665967,-0.56689915,0.98053336,-0.09449453
-1.71342836,398878.81077710,-167686.34665275,13481.50999947,-0.56638902,0.98077412,-0.09450127
-1.71242811,398829.88457198,-167601.57618111,13473.34275660,-0.56587888,0.98101471,-0.09450801
-1.71142786,398781.00245473,-167516.78492388,13465.17493100,-0.56536872,0.98125515,-0.09451476
-1.71042761,398732.16442652,-167431.97289511,13457.00652260,-0.56485855,0.98149542,-0.09452150
-1.70942736,398683.37048847,-167347.14010883,13448.83753132,-0.56434837,0.98173552,-0.09452825
-1.70842711,398634.62064174,-167262.28657907,13440.66795712,-0.56383818,0.98197547,-0.09453499
-1.70742686,398585.91488746,-167177.41231988,13432.49779992,-0.56332797,0.98221525,-0.09454174
-1.70642661,398537.25322676,-167092.51734529,13424.32705965,-0.56281775,0.98245487,-0.09454848
-1.70542636,398488.63566077,-167007.60166935,13416.15573625,-0.56230751,0.98269433,-0.09455523
-1.70442611,398440.06219062,-166922.66530609,13407.98382967,-0.56179727,0.98293362,-0.09456198
-1.70342586,398391.53281741,-166837.70826955,13399.81133982,-0.56128701,0.98317276,-0.09456873
-1.70242561,398343.04754227,-166752.73057377,13391.63826665,-0.56077673,0.98341173,-0.09457548
