Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
-0.22578763,72317.18749479,18172.49330935,0.00000000,2.55929152,1.32565739,0.00000000
-0.22653776,72482.94310177,18258.35178623,0.00000000,2.55577265,1.32385447,0.00000000
-0.22728788,72648.47123872,18344.09351917,0.00000000,2.55227199,1.32205479,0.00000000
-0.22803801,72813.77308145,18429.71871841,0.00000000,2.54878940,1.32025835,0.00000000
-0.22878813,72978.84979599,18515.22759376,0.00000000,2.54532472,1.31846514,0.00000000
-0.22953826,73143.70253866,18600.62035460,0.00000000,2.54187781,1.31667516,0.00000000
-0.23028838,73308.33245625,18685.89720989,0.00000000,2.53844852,1.31488840,0.00000000
-0.23103851,73472.74068609,18771.05836815,0.00000000,2.53503671,1.31310486,0.00000000
-0.23178863,73636.92835614,18856.10403747,0.00000000,2.53164223,1.31132452,0.00000000
-0.23253876,73800.89658514,18941.03442548,0.00000000,2.52826495,1.30954739,0.00000000
-0.23328888,73964.64648268,19025.84973936,0.00000000,2.52490471,1.30777344,0.00000000
-0.23403901,74128.17914933,19110.55018584,0.00000000,2.52156138,1.30600269,0.00000000
-0.23478913,74291.49567671,19195.13597119,0.00000000,2.51823483,1.30423511,0.00000000
-0.23553926,74454.59714763,19279.60730120,0.00000000,2.51492492,1.30247070,0.00000000
-0.23628938,74617.48463616,19363.96438120,0.00000000,2.51163152,1.30070946,0.00000000
-0.23703951,74780.15920771,19448.20741605,0.00000000,2.50835448,1.29895137,0.00000000
-0.23778963,74942.62191919,19532.33661011,0.00000000,2.50509369,1.29719644,0.00000000
-0.23853976,75104.87381903,19616.35216729,0.00000000,2.50184902,1.29544465,0.00000000
-0.23928988,75266.91594733,19700.25429097,0.00000000,2.49862032,1.29369599,0.00000000
-0.24004001,75428.74933590,19784.04318408,0.00000000,2.49540748,1.29195046,0.00000000
-0.24079013,75590.37500841,19867.71904904,0.00000000,2.49221038,1.29020804,0.00000000
-0.24154026,75751.79398043,19951.28208776,0.00000000,2.48902888,1.28846874,0.00000000
-0.24229038,75913.00725954,20034.73250166,0.00000000,2.48586287,1.28673255,0.00000000
-0.24304051,76074.01584541,20118.07049167,0.00000000,2.48271222,1.28499945,0.00000000
-0.24379063,76234.82072989,20201.29625819,0.00000000,2.47957682,1.28326944,0.00000000
-0.24454076,76395.42289710,20284.41000112,0.00000000,2.47645654,1.28154250,0.00000000
-0.24529088,76555.82332351,20367.41191985,0.00000000,2.47335127,1.27981865,0.00000000
-0.24604101,76716.02297799,20450.30221325,0.00000000,2.47026089,1.27809785,0.00000000
-0.24679113,76876.02282195,20533.08107969,0.00000000,2.46718529,1.27638011,0.00000000
-0.24754126,77035.82380937,20615.74871699,0.00000000,2.46412435,1.27466542,0.00000000
-0.24829138,77195.42688692,20698.30532248,0.00000000,2.46107796,1.27295378,0.00000000
-0.24904151,77354.83299399,20780.75109294,0.00000000,2.45804601,1.27124516,0.00000000
-0.24979163,77514.04306280,20863.08622464,0.00000000,2.45502838,1.26953957,0.00000000
-0.25054176,77673.05801849,20945.31091333,0.00000000,2.45202498,1.26783699,0.00000000
-0.25129188,77831.87877914,21027.42535421,0.00000000,2.44903569,1.26613742,0.00000000
-0.25204201,77990.50625588,21109.42974196,0.00000000,2.44606040,1.26444085,0.00000000
-0.25279213,78148.94135299,21191.32427073,0.00000000,2.44309902,1.26274728,0.00000000
-0.25354226,78307.18496791,21273.10913413,0.00000000,2.44015143,1.26105668,0.00000000
-0.25429238,78465.23799136,21354.78452524,0.00000000,2.43721753,1.25936906,0.00000000
-0.25504251,78623.10130737,21436.35063662,0.00000000,2.43429722,1.25768441,0.00000000
-0.25579263,78780.77579337,21517.80766025,0.00000000,2.43139040,1.25600272,0.00000000
-0.25654276,78938.26232027,21599.15578762,0.00000000,2.42849696,1.25432398,0.00000000
-0.25729288,79095.56175250,21680.39520965,0.00000000,2.42561682,1.25264817,0.00000000
-0.25804301,79252.67494811,21761.52611674,0.00000000,2.42274986,1.25097531,0.00000000
-0.25879313,79409.60275879,21842.54869872,0.00000000,2.41989600,1.24930536,0.00000000
-0.25954326,79566.34602999,21923.46314491,0.00000000,2.41705513,1.24763834,0.00000000
-0.26029338,79722.90560093,22004.26964407,0.00000000,2.41422717,1.24597422,0.00000000
-0.26104351,79879.28230471,22084.96838443,0.00000000,2.41141201,1.24431300,0.00000000
-0.26179363,80035.47696833,22165.55955365,0.00000000,2.40860956,1.24265467,0.00000000
-0.26254376,80191.49041278,22246.04333889,0.00000000,2.40581974,1.24099923,0.00000000
-0.26329388,80347.32345308,22326.41992672,0.00000000,2.40304245,1.23934666,0.00000000
-0.26404401,80502.97689835,22406.68950319,0.00000000,2.40027759,1.23769696,0.00000000
-0.26479413,80658.45155188,22486.85225382,0.00000000,2.39752509,1.23605012,0.00000000
-0.26554426,80813.74821117,22566.90836355,0.00000000,2.39478484,1.23440612,0.00000000
-0.26629438,80968.86766798,22646.85801680,0.00000000,2.39205677,1.23276497,0.00000000
-0.26704451,81123.81070841,22726.70139743,0.00000000,2.38934079,1.23112665,0.00000000
-0.26779463,81278.57811296,22806.43868878,0.00000000,2.38663680,1.22949115,0.00000000
-0.26854476,81433.17065656,22886.07007361,0.00000000,2.38394473,1.22785847,0.00000000
-0.26929488,81587.58910861,22965.59573417,0.00000000,2.38126449,1.22622860,0.00000000
-0.27004501,81741.83423310,23045.01585214,0.00000000,2.37859599,1.22460153,0.00000000
-0.27079513,81895.90678861,23124.33060867,0.00000000,2.37593916,1.22297724,0.00000000
-0.27154526,82049.80752836,23203.54018436,0.00000000,2.37329391,1.22135574,0.00000000
-0.27229538,82203.53720029,23282.64475928,0.00000000,2.37066015,1.21973702,0.00000000
-0.27304551,82357.09654710,23361.64451292,0.00000000,2.36803782,1.21812106,0.00000000
-0.27379563,82510.48630629,23440.53962427,0.00000000,2.36542683,1.21650785,0.00000000
-0.27454576,82663.70721023,23519.33027176,0.00000000,2.36282709,1.21489740,0.00000000
-0.27529588,82816.75998618,23598.01663326,0.00000000,2.36023854,1.21328969,0.00000000
-0.27604601,82969.64535639,23676.59888614,0.00000000,2.35766110,1.21168470,0.00000000
-0.27679613,83122.36403807,23755.07720719,0.00000000,2.35509468,1.21008245,0.00000000
-0.27754626,83274.91674353,23833.45177269,0.00000000,2.35253922,1.20848290,0.00000000
-0.27829638,83427.30418013,23911.72275834,0.00000000,2.34999463,1.20688607,0.00000000
-0.27904651,83579.52705042,23989.89033935,0.00000000,2.34746084,1.20529193,0.00000000
-0.27979663,83731.58605211,24067.95469037,0.00000000,2.34493779,1.20370049,0.00000000
-0.28054676,83883.48187816,24145.91598550,0.00000000,2.34242538,1.20211172,0.00000000
-0.28129688,84035.21521682,24223.77439831,0.00000000,2.33992357,1.20052564,0.00000000
-0.28204701,84186.78675164,24301.53010186,0.00000000,2.33743226,1.19894221,0.00000000
-0.28279713,84338.19716157,24379.18326864,0.00000000,2.33495139,1.19736145,0.00000000
-0.28354726,84489.44712094,24456.73407062,0.00000000,2.33248090,1.19578333,0.00000000
-0.28429738,84640.53729957,24534.18267925,0.00000000,2.33002070,1.19420786,0.00000000
-0.28504751,84791.46836274,24611.52926542,0.00000000,2.32757073,1.19263501,0.00000000
-0.28579763,84942.24097130,24688.77399952,0.00000000,2.32513093,1.19106480,0.00000000
-0.28654776,85092.85578165,24765.91705138,0.00000000,2.32270122,1.18949719,0.00000000
-0.28729788,85243.31344583,24842.95859033,0.00000000,2.32028154,1.18793220,0.00000000
-0.28804801,85393.61461155,24919.89878514,0.00000000,2.31787181,1.18636981,0.00000000
-0.28879813,85543.75992220,24996.73780409,0.00000000,2.31547198,1.18481001,0.00000000
-0.28954826,85693.75001691,25073.47581490,0.00000000,2.31308198,1.18325279,0.00000000
-0.29029838,85843.58553061,25150.11298478,0.00000000,2.31070175,1.18169815,0.00000000
-0.29104851,85993.26709403,25226.64948043,0.00000000,2.30833121,1.18014608,0.00000000
-0.29179863,86142.79533375,25303.08546799,0.00000000,2.30597032,1.17859657,0.00000000
-0.29254876,86292.17087225,25379.42111313,0.00000000,2.30361899,1.17704961,0.00000000
-0.29329888,86441.39432794,25455.65658095,0.00000000,2.30127717,1.17550519,0.00000000
-0.29404901,86590.46631520,25531.79203606,0.00000000,2.29894481,1.17396331,0.00000000
-0.29479913,86739.38744438,25607.82764255,0.00000000,2.29662183,1.17242395,0.00000000
-0.29554926,86888.15832192,25683.76356399,0.00000000,2.29430817,1.17088712,0.00000000
-0.29629938,87036.77955028,25759.59996343,0.00000000,2.29200378,1.16935280,0.00000000
-0.29704951,87185.25172806,25835.33700342,0.00000000,2.28970860,1.16782098,0.00000000
-0.29779963,87333.57544999,25910.97484597,0.00000000,2.28742257,1.16629166,0.00000000
-0.29854976,87481.75130698,25986.51365261,0.00000000,2.28514562,1.16476482,0.00000000
-0.29929988,87629.77988615,26061.95358434,0.00000000,2.28287770,1.16324047,0.00000000
-0.30005001,87777.66177086,26137.29480167,0.00000000,2.28061876,1.16171859,0.00000000
-0.30080013,87925.39754074,26212.53746458,0.00000000,2.27836873,1.16019917,0.00000000
-0.30155026,88072.98777175,26287.68173256,0.00000000,2.27612756,1.15868221,0.00000000
-0.30230038,88220.43303617,26362.72776459,0.00000000,2.27389519,1.15716770,0.00000000
-0.30305051,88367.73390265,26437.67571915,0.00000000,2.27167156,1.15565563,0.00000000
-0.30380063,88514.89093628,26512.52575421,0.00000000,2.26945663,1.15414600,0.00000000
-0.30455076,88661.90469854,26587.27802726,0.00000000,2.26725034,1.15263879,0.00000000
-0.30530088,88808.77574740,26661.93269527,0.00000000,2.26505262,1.15113400,0.00000000
-0.30605101,88955.50463733,26736.48991472,0.00000000,2.26286344,1.14963162,0.00000000
-0.30680113,89102.09191933,26810.94984160,0.00000000,2.26068273,1.14813164,0.00000000
-0.30755126,89248.53814093,26885.31263139,0.00000000,2.25851044,1.14663406,0.00000000
-0.30830138,89394.84384628,26959.57843910,0.00000000,2.25634652,1.14513886,0.00000000
-0.30905151,89541.00957612,27033.74741922,0.00000000,2.25419092,1.14364605,0.00000000
-0.30980163,89687.03586786,27107.81972579,0.00000000,2.25204358,1.14215561,0.00000000
-0.31055176,89832.92325555,27181.79551231,0.00000000,2.24990446,1.14066753,0.00000000
-0.31130188,89978.67226998,27255.67493184,0.00000000,2.24777351,1.13918181,0.00000000
-0.31205201,90124.28343864,27329.45813693,0.00000000,2.24565066,1.13769844,0.00000000
-0.31280213,90269.75728579,27403.14527965,0.00000000,2.24353589,1.13621742,0.00000000
-0.31355226,90415.09433247,27476.73651159,0.00000000,2.24142912,1.13473873,0.00000000
-0.31430238,90560.29509653,27550.23198386,0.00000000,2.23933033,1.13326236,0.00000000
-0.31505251,90705.36009264,27623.63184709,0.00000000,2.23723945,1.13178832,0.00000000
-0.31580263,90850.28983237,27696.93625142,0.00000000,2.23515643,1.13031659,0.00000000
-0.31655276,90995.08482415,27770.14534654,0.00000000,2.23308124,1.12884717,0.00000000
-0.31730288,91139.74557335,27843.25928164,0.00000000,2.23101383,1.12738004,0.00000000
-0.31805301,91284.27258227,27916.27820545,0.00000000,2.22895414,1.12591521,0.00000000
-0.31880313,91428.66635018,27989.20226622,0.00000000,2.22690213,1.12445266,0.00000000
-0.31955326,91572.92737335,28062.03161174,0.00000000,2.22485775,1.12299238,0.00000000
-0.32030338,91717.05614505,28134.76638933,0.00000000,2.22282097,1.12153438,0.00000000
-0.32105351,91861.05315561,28207.40674583,0.00000000,2.22079172,1.12007864,0.00000000
-0.32180363,92004.91889243,28279.95282763,0.00000000,2.21876997,1.11862515,0.00000000
-0.32255376,92148.65383997,28352.40478066,0.00000000,2.21675568,1.11717391,0.00000000
-0.32330388,92292.25847984,28424.76275036,0.00000000,2.21474880,1.11572491,0.00000000
-0.32405401,92435.73329075,28497.02688173,0.00000000,2.21274927,1.11427815,0.00000000
-0.32480413,92579.07874862,28569.19731932,0.00000000,2.21075708,1.11283361,0.00000000
-0.32555426,92722.29532650,28641.27420721,0.00000000,2.20877215,1.11139129,0.00000000
-0.32630438,92865.38349469,28713.25768901,0.00000000,2.20679447,1.10995118,0.00000000
-0.32705451,93008.34372068,28785.14790791,0.00000000,2.20482397,1.10851328,0.00000000
-0.32780463,93151.17646926,28856.94500661,0.00000000,2.20286063,1.10707758,0.00000000
-0.32855476,93293.88220244,28928.64912739,0.00000000,2.20090439,1.10564407,0.00000000
-0.32930488,93436.46137956,29000.26041206,0.00000000,2.19895522,1.10421275,0.00000000
-0.33005501,93578.91445728,29071.77900199,0.00000000,2.19701307,1.10278360,0.00000000
-0.33080513,93721.24188957,29143.20503810,0.00000000,2.19507791,1.10135662,0.00000000
-0.33155526,93863.44412778,29214.53866088,0.00000000,2.19314970,1.09993181,0.00000000
-0.33230538,94005.52162065,29285.78001035,0.00000000,2.19122838,1.09850915,0.00000000
-0.33305551,94147.47481429,29356.92922611,0.00000000,2.18931393,1.09708865,0.00000000
-0.33380563,94289.30415227,29427.98644731,0.00000000,2.18740631,1.09567029,0.00000000
-0.33455576,94431.01007557,29498.95181266,0.00000000,2.18550547,1.09425406,0.00000000
-0.33530588,94572.59302266,29569.82546045,0.00000000,2.18361137,1.09283997,0.00000000
-0.33605601,94714.05342947,29640.60752851,0.00000000,2.18172398,1.09142800,0.00000000
-0.33680613,94855.39172944,29711.29815425,0.00000000,2.17984326,1.09001815,0.00000000
-0.33755626,94996.60835354,29781.89747465,0.00000000,2.17796918,1.08861040,0.00000000
-0.33830638,95137.70373028,29852.40562625,0.00000000,2.17610168,1.08720476,0.00000000
-0.33905651,95278.67828572,29922.82274517,0.00000000,2.17424074,1.08580122,0.00000000
-0.33980663,95419.53244350,29993.14896709,0.00000000,2.17238632,1.08439976,0.00000000
-0.34055676,95560.26662488,30063.38442729,0.00000000,2.17053837,1.08300040,0.00000000
-0.34130688,95700.88124871,30133.52926059,0.00000000,2.16869688,1.08160310,0.00000000
-0.34205701,95841.37673148,30203.58360142,0.00000000,2.16686179,1.08020788,0.00000000
-0.34280713,95981.75348736,30273.54758376,0.00000000,2.16503307,1.07881473,0.00000000
-0.34355726,96122.01192816,30343.42134120,0.00000000,2.16321069,1.07742363,0.00000000
-0.34430738,96262.15246338,30413.20500688,0.00000000,2.16139461,1.07603458,0.00000000
-0.34505751,96402.17550026,30482.89871356,0.00000000,2.15958480,1.07464758,0.00000000
-0.34580763,96542.08144373,30552.50259354,0.00000000,2.15778121,1.07326261,0.00000000
-0.34655776,96681.87069647,30622.01677876,0.00000000,2.15598383,1.07187968,0.00000000
-0.34730788,96821.54365894,30691.44140070,0.00000000,2.15419260,1.07049877,0.00000000
-0.34805801,96961.10072935,30760.77659046,0.00000000,2.15240750,1.06911988,0.00000000
-0.34880813,97100.54230371,30830.02247871,0.00000000,2.15062850,1.06774301,0.00000000
-0.34955826,97239.86877585,30899.17919573,0.00000000,2.14885555,1.06636814,0.00000000
-0.35030838,97379.08053742,30968.24687139,0.00000000,2.14708863,1.06499528,0.00000000
-0.35105851,97518.17797790,31037.22563515,0.00000000,2.14532770,1.06362441,0.00000000
-0.35180863,97657.16148465,31106.11561608,0.00000000,2.14357274,1.06225552,0.00000000
-0.35255876,97796.03144289,31174.91694282,0.00000000,2.14182370,1.06088862,0.00000000
-0.35330888,97934.78823573,31243.62974365,0.00000000,2.14008056,1.05952370,0.00000000
-0.35405901,98073.43224421,31312.25414643,0.00000000,2.13834327,1.05816074,0.00000000
-0.35480913,98211.96384727,31380.79027862,0.00000000,2.13661183,1.05679975,0.00000000
-0.35555926,98350.38342179,31449.23826729,0.00000000,2.13488618,1.05544071,0.00000000
-0.35630938,98488.69134261,31517.59823912,0.00000000,2.13316629,1.05408363,0.00000000
-0.35705951,98626.88798254,31585.87032039,0.00000000,2.13145215,1.05272849,0.00000000
-0.35780963,98764.97371235,31654.05463701,0.00000000,2.12974371,1.05137529,0.00000000
-0.35855976,98902.94890084,31722.15131447,0.00000000,2.12804094,1.05002403,0.00000000
-0.35930988,99040.81391481,31790.16047790,0.00000000,2.12634382,1.04867469,0.00000000
-0.36006001,99178.56911908,31858.08225203,0.00000000,2.12465231,1.04732728,0.00000000
-0.36081014,99316.21487652,31925.91676121,0.00000000,2.12296639,1.04598178,0.00000000
-0.36156026,99453.75154806,31993.66412940,0.00000000,2.12128602,1.04463819,0.00000000
-0.36231039,99591.17949268,32061.32448018,0.00000000,2.11961117,1.04329650,0.00000000
-0.36306051,99728.49906747,32128.89793676,0.00000000,2.11794182,1.04195672,0.00000000
-0.36381064,99865.71062760,32196.38462197,0.00000000,2.11627794,1.04061882,0.00000000
-0.36456076,100002.81452636,32263.78465826,0.00000000,2.11461949,1.03928281,0.00000000
-0.36531089,100139.81111516,32331.09816768,0.00000000,2.11296645,1.03794868,0.00000000
-0.36606101,100276.70074356,32398.32527196,0.00000000,2.11131879,1.03661643,0.00000000
-0.36681114,100413.48375927,32465.46609240,0.00000000,2.10967648,1.03528604,0.00000000
-0.36756126,100550.16050815,32532.52074996,0.00000000,2.10803949,1.03395752,0.00000000
-0.36831139,100686.73133427,32599.48936524,0.00000000,2.10640780,1.03263086,0.00000000
-0.36906151,100823.19657985,32666.37205844,0.00000000,2.10478137,1.03130605,0.00000000
-0.36981164,100959.55658535,32733.16894941,0.00000000,2.10316018,1.02998308,0.00000000
-0.37056176,101095.81168943,32799.88015764,0.00000000,2.10154421,1.02866196,0.00000000
-0.37131189,101231.96222900,32866.50580225,0.00000000,2.09993342,1.02734267,0.00000000
-0.37206201,101368.00853919,32933.04600199,0.00000000,2.09832778,1.02602521,0.00000000
-0.37281214,101503.95095340,32999.50087526,0.00000000,2.09672728,1.02470957,0.00000000
-0.37356226,101639.78980329,33065.87054010,0.00000000,2.09513188,1.02339576,0.00000000
-0.37431239,101775.52541881,33132.15511418,0.00000000,2.09354156,1.02208375,0.00000000
-0.37506251,101911.15812820,33198.35471483,0.00000000,2.09195629,1.02077356,0.00000000
-0.37581264,102046.68825799,33264.46945901,0.00000000,2.09037605,1.01946516,0.00000000
-0.37656276,102182.11613304,33330.49946332,0.00000000,2.08880080,1.01815856,0.00000000
-0.37731289,102317.44207655,33396.44484404,0.00000000,2.08723053,1.01685376,0.00000000
-0.37806301,102452.66641002,33462.30571706,0.00000000,2.08566521,1.01555074,0.00000000
-0.37881314,102587.78945335,33528.08219794,0.00000000,2.08410481,1.01424949,0.00000000
-0.37956326,102722.81152477,33593.77440190,0.00000000,2.08254931,1.01295003,0.00000000
-0.38031339,102857.73294090,33659.38244378,0.00000000,2.08099868,1.01165233,0.00000000
-0.38106351,102992.55401673,33724.90643812,0.00000000,2.07945290,1.01035640,0.00000000
-0.38181364,103127.27506566,33790.34649906,0.00000000,2.07791194,1.00906223,0.00000000
-0.38256376,103261.89639949,33855.70274045,0.00000000,2.07637578,1.00776981,0.00000000
-0.38331389,103396.41832846,33920.97527577,0.00000000,2.07484440,1.00647913,0.00000000
-0.38406401,103530.84116122,33986.16421817,0.00000000,2.07331776,1.00519021,0.00000000
-0.38481414,103665.16520485,34051.26968044,0.00000000,2.07179585,1.00390302,0.00000000
-0.38556426,103799.39076491,34116.29177506,0.00000000,2.07027865,1.00261756,0.00000000
-0.38631439,103933.51814539,34181.23061416,0.00000000,2.06876612,1.00133383,0.00000000
-0.38706451,104067.54764877,34246.08630953,0.00000000,2.06725825,1.00005182,0.00000000
-0.38781464,104201.47957601,34310.85897264,0.00000000,2.06575501,0.99877153,0.00000000
-0.38856476,104335.31422656,34375.54871461,0.00000000,2.06425638,0.99749295,0.00000000
-0.38931489,104469.05189838,34440.15564625,0.00000000,2.06276233,0.99621608,0.00000000
-0.39006501,104602.69288795,34504.67987802,0.00000000,2.06127285,0.99494091,0.00000000
-0.39081514,104736.23749025,34569.12152007,0.00000000,2.05978791,0.99366744,0.00000000
-0.39156526,104869.68599882,34633.48068220,0.00000000,2.05830749,0.99239566,0.00000000
-0.39231539,105003.03870573,34697.75747391,0.00000000,2.05683156,0.99112557,0.00000000
